1525417665.330888,1,0.465,-0.029,0.225,0.792,1,0,0.4,0.368,9,3
1525417665.362891,0,0.468,0.003,0.321,0.958,1,0,0.4,0.368,9,4
1525417665.394894,1,0.475,0.007,0.385,0.646,1,0,0.4,0.368,9,5
1525417665.4258966,1,0.487,0.012,0.554,1.688,1,0,0.4,0.368,9,6
1525417665.442898,0,0.534,0.047,0.663,1.083,1,0,0.4,0.368,9,7
1525417665.475901,0,0.543,0.01,0.8,1.375,1,0,0.4,0.368,9,8
1525417666.721295,0,0.0,0.0,0.0,0.0,0,1,0.4,0.368,9,9
1525417667.9366543,2,0.451,-0.015,0.033,0.125,1,0,0.4,0.364,10,0
1525417667.9526558,0,0.438,-0.013,0.05,0.167,1,0,0.4,0.364,10,1
1525417667.9996598,1,0.4,-0.025,0.129,0.604,1,0,0.4,0.364,10,2
1525417668.031958,0,0.406,0.006,0.204,0.75,1,0,0.4,0.364,10,3
1525417668.0489597,1,0.414,0.009,0.256,0.521,1,0,0.4,0.364,10,4
1525417668.0809627,0,0.418,0.004,0.296,0.396,1,0,0.4,0.364,10,5
1525417668.1129653,1,0.427,0.009,0.396,1.0,1,0,0.4,0.364,10,6
1525417668.1449683,0,0.438,0.011,0.602,2.062,1,0,0.4,0.364,10,7
1525417668.1769712,0,0.441,0.003,0.729,1.271,1,0,0.4,0.364,10,8
1525417669.4083614,0,0.0,0.0,0.0,0.0,0,1,0.4,0.364,10,9
1525417670.6857598,2,0.469,-0.009,0.017,0.229,1,0,0.4,0.36000000000000004,11,0
1525417670.7017612,0,0.457,-0.012,0.033,0.167,1,0,0.4,0.36000000000000004,11,1
1525417670.7507653,0,0.415,-0.025,0.129,0.667,1,0,0.4,0.36000000000000004,11,2
1525417670.7827685,1,0.391,-0.024,0.206,0.771,1,0,0.4,0.36000000000000004,11,3
1525417670.814771,0,0.399,0.008,0.308,1.021,1,0,0.4,0.36000000000000004,11,4
1525417670.8467743,1,0.412,0.013,0.387,0.792,1,0,0.4,0.36000000000000004,11,5
1525417670.8777761,0,0.413,0.002,0.544,1.562,1,0,0.4,0.36000000000000004,11,6
1525417670.9097786,0,0.418,0.005,0.692,1.479,1,0,0.4,0.36000000000000004,11,7
1525417672.1424675,0,0.0,0.0,0.0,0.0,0,1,0.4,0.36000000000000004,11,8
1525417673.4198277,2,0.467,-0.012,0.067,0.104,1,0,0.4,0.35600000000000004,12,0
1525417673.4358292,1,0.458,-0.009,0.079,0.125,1,0,0.4,0.35600000000000004,12,1
1525417673.484835,0,0.441,0.004,0.194,0.667,1,0,0.4,0.35600000000000004,12,2
1525417673.5168376,0,0.448,0.007,0.183,-0.104,1,0,0.4,0.35600000000000004,12,3
1525417673.54884,0,0.417,-0.03,0.269,0.854,1,0,0.4,0.35600000000000004,12,4
1525417673.5808434,1,0.392,-0.025,0.381,1.125,1,0,0.4,0.35600000000000004,12,5
1525417673.6128457,1,0.399,0.007,0.521,1.396,1,0,0.4,0.35600000000000004,12,6
1525417673.6448486,0,0.451,0.052,0.625,1.042,1,0,0.4,0.35600000000000004,12,7
1525417673.6768515,0,0.465,0.015,0.729,1.042,1,0,0.4,0.35600000000000004,12,8
1525417674.907262,0,0.0,0.0,0.0,0.0,0,1,0.4,0.35600000000000004,12,9
1525417676.1549408,2,0.464,-0.007,0.06,0.167,1,0,0.4,0.35200000000000004,13,0
1525417676.1709418,0,0.456,-0.009,0.065,0.042,1,0,0.4,0.35200000000000004,13,1
1525417676.2179463,0,0.42,-0.022,0.148,0.583,1,0,0.4,0.35200000000000004,13,2
1525417676.2499492,1,0.392,-0.028,0.223,0.75,1,0,0.4,0.35200000000000004,13,3
1525417676.280952,1,0.403,0.011,0.317,0.938,1,0,0.4,0.35200000000000004,13,4
1525417676.3129547,1,0.457,0.055,0.36,0.438,1,0,0.4,0.35200000000000004,13,5
1525417676.3309565,1,0.516,0.059,0.392,0.312,1,0,0.4,0.35200000000000004,13,6
1525417676.3629594,1,0.575,0.059,0.45,0.583,1,0,0.4,0.35200000000000004,13,7
1525417676.3949618,1,0.64,0.065,0.542,0.917,1,0,0.4,0.35200000000000004,13,8
1525417676.4269652,0,0.7,0.06,0.671,1.292,1,0,0.4,0.35200000000000004,13,9
1525417677.6723657,1,0.0,0.0,0.0,0.0,0,1,0.4,0.35200000000000004,13,10
1525417678.8077524,2,0.51,0.013,0.044,0.146,1,0,0.4,0.34800000000000003,14,0
1525417678.8237536,0,0.531,0.021,0.046,0.021,1,0,0.4,0.34800000000000003,14,1
1525417678.8727582,0,0.574,0.003,-0.031,-0.542,1,0,0.4,0.34800000000000003,14,2
1525417678.9037602,1,0.546,-0.027,0.021,0.521,1,0,0.4,0.34800000000000003,14,3
1525417678.935763,1,0.548,0.002,0.1,0.792,1,0,0.4,0.34800000000000003,14,4
1525417678.9677668,1,0.597,0.049,0.115,0.146,1,0,0.4,0.34800000000000003,14,5
1525417678.9997692,0,0.655,0.058,0.096,-0.188,1,0,0.4,0.34800000000000003,14,6
1525417679.031772,0,0.669,0.014,0.075,-0.208,1,0,0.4,0.34800000000000003,14,7
1525417679.0637753,0,0.638,-0.03,0.148,0.729,1,0,0.4,0.34800000000000003,14,8
1525417679.0950909,1,0.605,-0.033,0.285,1.375,1,0,0.4,0.34800000000000003,14,9
1525417679.1270938,1,0.603,-0.002,0.45,1.646,1,0,0.4,0.34800000000000003,14,10
1525417679.1590965,0,0.652,0.049,0.596,1.458,1,0,0.4,0.34800000000000003,14,11
1525417679.1910992,0,0.664,0.012,0.773,1.771,1,0,0.4,0.34800000000000003,14,12
1525417680.422491,0,0.0,0.0,0.0,0.0,0,1,0.4,0.34800000000000003,14,13
1525417681.5738697,2,0.446,-0.011,0.069,0.125,1,0,0.4,0.34400000000000003,15,0
1525417681.5898714,0,0.434,-0.012,0.079,0.104,1,0,0.4,0.34400000000000003,15,1
1525417681.6368773,0,0.402,-0.023,0.148,0.396,1,0,0.4,0.34400000000000003,15,2
1525417681.6538777,0,0.38,-0.022,0.24,0.917,1,0,0.4,0.34400000000000003,15,3
1525417681.6868804,1,0.353,-0.027,0.329,0.896,1,0,0.4,0.34400000000000003,15,4
1525417681.7168818,1,0.359,0.006,0.446,1.167,1,0,0.4,0.34400000000000003,15,5
1525417681.749885,0,0.411,0.052,0.51,0.646,1,0,0.4,0.34400000000000003,15,6
1525417681.7818882,0,0.428,0.018,0.573,0.625,1,0,0.4,0.34400000000000003,15,7
1525417681.8138912,0,0.397,-0.031,0.756,1.833,1,0,0.4,0.34400000000000003,15,8
1525417683.0452867,0,0.0,0.0,0.0,0.0,0,1,0.4,0.34400000000000003,15,9
1525417684.3389227,2,0.471,-0.012,0.065,0.167,1,0,0.4,0.34,16,0
1525417684.3549237,0,0.463,-0.008,0.077,0.125,1,0,0.4,0.34,16,1
1525417684.3869264,0,0.429,-0.021,0.146,0.542,1,0,0.4,0.34,16,2
1525417684.4199302,0,0.405,-0.024,0.219,0.729,1,0,0.4,0.34,16,3
1525417684.4519334,1,0.375,-0.029,0.302,0.833,1,0,0.4,0.34,16,4
1525417684.483936,1,0.383,0.008,0.413,1.104,1,0,0.4,0.34,16,5
1525417684.514938,0,0.438,0.055,0.535,1.229,1,0,0.4,0.34,16,6
1525417684.5469408,0,0.452,0.014,0.604,0.688,1,0,0.4,0.34,16,7
1525417685.7793396,0,0.0,0.0,0.0,0.0,0,1,0.4,0.34,16,8
1525417687.057734,2,0.468,-0.007,0.027,0.187,1,0,0.4,0.336,17,0
1525417687.0737357,1,0.458,-0.01,0.044,0.167,1,0,0.4,0.336,17,1
1525417687.1060202,0,0.46,0.017,0.112,0.542,1,0,0.4,0.336,17,2
1525417687.1380217,1,0.467,0.007,0.123,0.104,1,0,0.4,0.336,17,3
1525417687.170024,0,0.472,0.005,0.169,0.458,1,0,0.4,0.336,17,4
1525417687.2020273,1,0.475,0.003,0.229,0.604,1,0,0.4,0.336,17,5
1525417687.2340295,1,0.481,0.006,0.304,0.75,1,0,0.4,0.336,17,6
1525417687.2660325,1,0.525,0.044,0.44,1.354,1,0,0.4,0.336,17,7
1525417687.2980354,1,0.579,0.054,0.529,0.896,1,0,0.4,0.336,17,8
1525417687.330038,0,0.633,0.055,0.65,1.208,1,0,0.4,0.336,17,9
1525417688.5594304,0,0.0,0.0,0.0,0.0,0,1,0.4,0.336,17,10
1525417689.711835,2,0.446,-0.013,0.067,0.146,1,0,0.4,0.332,18,0
1525417689.7278366,1,0.435,-0.011,0.077,0.104,1,0,0.4,0.332,18,1
1525417689.7758405,0,0.438,0.014,0.177,0.667,1,0,0.4,0.332,18,2
1525417689.8078434,1,0.446,0.008,0.154,-0.229,1,0,0.4,0.332,18,3
1525417689.8398466,1,0.45,0.004,0.231,0.771,1,0,0.4,0.332,18,4
1525417689.8718493,1,0.496,0.046,0.262,0.312,1,0,0.4,0.332,18,5
1525417689.9028513,0,0.55,0.055,0.277,0.146,1,0,0.4,0.332,18,6
1525417689.934854,0,0.568,0.018,0.304,0.271,1,0,0.4,0.332,18,7
1525417689.9668572,1,0.538,-0.03,0.44,1.354,1,0,0.4,0.332,18,8
1525417689.9988604,1,0.539,0.001,0.646,2.062,1,0,0.4,0.332,18,9
1525417691.2305381,0,0.0,0.0,0.0,0.0,0,1,0.4,0.332,18,10
1525417692.8769724,2,0.539,-0.004,0.065,0.208,1,0,0.4,0.328,19,0
1525417692.8929737,0,0.529,-0.01,0.083,0.188,1,0,0.4,0.328,19,1
1525417692.9399774,0,0.5,-0.019,0.156,0.583,1,0,0.4,0.328,19,2
1525417692.97198,1,0.472,-0.027,0.231,0.75,1,0,0.4,0.328,19,3
1525417693.0039837,1,0.477,0.005,0.325,0.937,1,0,0.4,0.328,19,4
1525417693.0209846,1,0.526,0.049,0.39,0.646,1,0,0.4,0.328,19,5
1525417693.052987,1,0.584,0.058,0.444,0.542,1,0,0.4,0.328,19,6
1525417693.0849905,1,0.648,0.065,0.51,0.667,1,0,0.4,0.328,19,7
1525417693.1169937,0,0.712,0.064,0.608,0.979,1,0,0.4,0.328,19,8
1525417693.149273,0,0.732,0.021,0.746,1.375,1,0,0.4,0.328,19,9
1525417694.3806548,1,0.0,0.0,0.0,0.0,0,1,0.4,0.328,19,10
1525417695.5150607,2,0.491,0.013,0.05,0.146,1,0,0.4,0.324,20,0
1525417695.531062,0,0.507,0.017,0.052,0.021,1,0,0.4,0.324,20,1
1525417695.579066,0,0.534,0.001,0.008,-0.354,1,0,0.4,0.324,20,2
1525417695.611069,0,0.508,-0.025,0.021,0.125,1,0,0.4,0.324,20,3
1525417695.6440742,1,0.48,-0.028,0.094,0.729,1,0,0.4,0.324,20,4
1525417695.6750748,0,0.489,0.009,0.169,0.75,1,0,0.4,0.324,20,5
1525417695.7070785,1,0.5,0.011,0.221,0.521,1,0,0.4,0.324,20,6
1525417695.7390804,1,0.5,0.001,0.294,0.729,1,0,0.4,0.324,20,7
1525417695.771083,1,0.543,0.043,0.371,0.771,1,0,0.4,0.324,20,8
1525417695.8030868,1,0.596,0.053,0.431,0.604,1,0,0.4,0.324,20,9
1525417695.8340888,1,0.656,0.06,0.508,0.771,1,0,0.4,0.324,20,10
1525417695.866092,0,0.714,0.058,0.617,1.083,1,0,0.4,0.324,20,11
1525417695.8980942,0,0.72,0.007,0.771,1.542,1,0,0.4,0.324,20,12
1525417697.129478,0,0.0,0.0,0.0,0.0,0,1,0.4,0.324,20,13
1525417698.264143,2,0.483,-0.009,0.021,0.167,1,0,0.4,0.32,21,0
1525417698.2801445,1,0.472,-0.011,0.038,0.167,1,0,0.4,0.32,21,1
1525417698.3131483,1,0.477,0.013,0.11,0.583,1,0,0.4,0.32,21,2
1525417698.3451512,0,0.522,0.045,0.123,0.125,1,0,0.4,0.32,21,3
1525417698.3911555,1,0.533,0.011,0.108,-0.146,1,0,0.4,0.32,21,4
1525417698.4091566,1,0.539,0.006,0.152,0.438,1,0,0.4,0.32,21,5
1525417698.44116,0,0.583,0.044,0.244,0.917,1,0,0.4,0.32,21,6
1525417698.4731624,0,0.595,0.013,0.283,0.396,1,0,0.4,0.32,21,7
1525417698.5051653,0,0.563,-0.032,0.425,1.417,1,0,0.4,0.32,21,8
1525417698.5361674,0,0.533,-0.03,0.64,2.146,1,0,0.4,0.32,21,9
1525417699.7675588,0,0.0,0.0,0.0,0.0,0,1,0.4,0.32,21,10
1525417700.9829793,2,0.457,-0.008,0.021,0.271,1,0,0.4,0.316,22,0
1525417700.9989805,0,0.446,-0.012,0.044,0.229,1,0,0.4,0.316,22,1
1525417701.045985,1,0.413,-0.018,0.127,0.646,1,0,0.4,0.316,22,2
1525417701.0779877,0,0.423,0.011,0.206,0.792,1,0,0.4,0.316,22,3
1525417701.1099906,1,0.432,0.009,0.237,0.312,1,0,0.4,0.316,22,4
1525417701.1409936,1,0.436,0.004,0.31,0.729,1,0,0.4,0.316,22,5
1525417701.1589956,0,0.479,0.043,0.442,1.312,1,0,0.4,0.316,22,6
1525417701.1902869,0,0.49,0.011,0.525,0.833,1,0,0.4,0.316,22,7
1525417701.2222898,0,0.454,-0.036,0.748,2.229,1,0,0.4,0.316,22,8
1525417702.4677749,0,0.0,0.0,0.0,0.0,0,1,0.4,0.316,22,9
1525417703.7171814,2,0.464,-0.014,0.021,0.167,1,0,0.4,0.31200000000000006,23,0
1525417703.733183,0,0.455,-0.01,0.031,0.104,1,0,0.4,0.31200000000000006,23,1
1525417703.7811873,1,0.42,-0.023,0.098,0.354,1,0,0.4,0.31200000000000006,23,2
1525417703.8131897,1,0.431,0.011,0.175,0.771,1,0,0.4,0.31200000000000006,23,3
1525417703.8451936,1,0.483,0.052,0.19,0.146,1,0,0.4,0.31200000000000006,23,4
1525417703.8771963,0,0.536,0.053,0.194,0.042,1,0,0.4,0.31200000000000006,23,5
1525417703.908198,1,0.553,0.018,0.206,0.125,1,0,0.4,0.31200000000000006,23,6
1525417703.9402008,0,0.557,0.004,0.373,1.667,1,0,0.4,0.31200000000000006,23,7
1525417703.9722042,1,0.558,0.001,0.481,1.083,1,0,0.4,0.31200000000000006,23,8
1525417704.0042071,1,0.562,0.004,0.717,2.354,1,0,0.4,0.31200000000000006,23,9
1525417705.235886,0,0.0,0.0,0.0,0.0,0,1,0.4,0.31200000000000006,23,10
1525417706.8673134,2,0.537,-0.009,-0.083,0.0,1,0,0.4,0.30800000000000005,24,0
1525417706.883314,0,0.528,-0.009,-0.088,-0.042,1,0,0.4,0.30800000000000005,24,1
1525417706.9303174,0,0.496,-0.02,-0.046,0.292,1,0,0.4,0.30800000000000005,24,2
1525417706.96232,0,0.47,-0.025,-0.006,0.396,1,0,0.4,0.30800000000000005,24,3
1525417706.993323,0,0.442,-0.028,0.038,0.438,1,0,0.4,0.30800000000000005,24,4
1525417707.0253258,1,0.414,-0.027,0.09,0.521,1,0,0.4,0.30800000000000005,24,5
1525417707.0573287,0,0.42,0.006,0.16,0.708,1,0,0.4,0.30800000000000005,24,6
1525417707.0893314,1,0.431,0.011,0.181,0.208,1,0,0.4,0.30800000000000005,24,7
1525417707.1213348,0,0.438,0.007,0.275,0.938,1,0,0.4,0.30800000000000005,24,8
1525417707.153338,1,0.435,-0.003,0.315,0.396,1,0,0.4,0.30800000000000005,24,9
1525417707.1843407,1,0.44,0.005,0.494,1.792,1,0,0.4,0.30800000000000005,24,10
1525417707.2166278,1,0.485,0.045,0.615,1.208,1,0,0.4,0.30800000000000005,24,11
1525417707.2336285,0,0.539,0.054,0.76,1.458,1,0,0.4,0.30800000000000005,24,12
1525417708.4800208,0,0.0,0.0,0.0,0.0,0,1,0.4,0.30800000000000005,24,13
1525417709.6794057,2,0.457,-0.012,0.008,0.25,1,0,0.4,0.30400000000000005,25,0
1525417709.6954057,1,0.446,-0.011,0.012,0.042,1,0,0.4,0.30400000000000005,25,1
1525417709.74341,0,0.447,0.012,0.081,0.375,1,0,0.4,0.30400000000000005,25,2
1525417709.775413,0,0.457,0.011,0.106,0.25,1,0,0.4,0.30400000000000005,25,3
1525417709.8074157,1,0.429,-0.028,0.165,0.583,1,0,0.4,0.30400000000000005,25,4
1525417709.8394186,0,0.432,0.003,0.281,1.167,1,0,0.4,0.30400000000000005,25,5
1525417709.8714216,0,0.439,0.007,0.36,0.792,1,0,0.4,0.30400000000000005,25,6
1525417709.9024236,0,0.413,-0.026,0.477,1.167,1,0,0.4,0.30400000000000005,25,7
1525417709.9344265,1,0.379,-0.033,0.681,2.042,1,0,0.4,0.30400000000000005,25,8
1525417711.1668153,0,0.0,0.0,0.0,0.0,0,1,0.4,0.30400000000000005,25,9
1525417712.6375148,2,0.532,-0.008,0.035,0.167,1,0,0.4,0.30000000000000004,26,0
1525417712.6535163,1,0.524,-0.008,0.04,0.042,1,0,0.4,0.30000000000000004,26,1
1525417712.70052,0,0.522,0.009,0.127,0.604,1,0,0.4,0.30000000000000004,26,2
1525417712.7325227,1,0.529,0.007,0.129,0.021,1,0,0.4,0.30000000000000004,26,3
1525417712.7645254,0,0.533,0.004,0.196,0.667,1,0,0.4,0.30000000000000004,26,4
1525417712.7955282,0,0.535,0.002,0.237,0.417,1,0,0.4,0.30000000000000004,26,5
1525417712.8135297,0,0.51,-0.024,0.34,1.021,1,0,0.4,0.30000000000000004,26,6
1525417712.8455327,0,0.48,-0.03,0.498,1.583,1,0,0.4,0.30000000000000004,26,7
1525417712.8775356,0,0.448,-0.032,0.694,1.958,1,0,0.4,0.30000000000000004,26,8
1525417714.1229289,0,0.0,0.0,0.0,0.0,0,1,0.4,0.30000000000000004,26,9
1525417715.386607,2,0.469,-0.008,0.092,0.188,1,0,0.4,0.29600000000000004,27,0
1525417715.402613,1,0.457,-0.012,0.11,0.187,1,0,0.4,0.29600000000000004,27,1
1525417715.4516125,0,0.444,0.008,0.213,0.688,1,0,0.4,0.29600000000000004,27,2
1525417715.4836154,0,0.452,0.008,0.235,0.229,1,0,0.4,0.29600000000000004,27,3
1525417715.514618,0,0.421,-0.03,0.292,0.562,1,0,0.4,0.29600000000000004,27,4
1525417715.5466206,0,0.396,-0.025,0.454,1.625,1,0,0.4,0.29600000000000004,27,5
1525417715.5786233,0,0.368,-0.028,0.61,1.562,1,0,0.4,0.29600000000000004,27,6
1525417716.809044,0,0.0,0.0,0.0,0.0,0,1,0.4,0.29600000000000004,27,7
1525417718.105445,2,0.469,-0.013,0.069,0.063,1,0,0.4,0.29200000000000004,28,0
1525417718.1214466,0,0.459,-0.01,0.071,0.021,1,0,0.4,0.29200000000000004,28,1
1525417718.1684508,1,0.424,-0.022,0.142,0.396,1,0,0.4,0.29200000000000004,28,2
1525417718.200454,1,0.432,0.008,0.215,0.729,1,0,0.4,0.29200000000000004,28,3
1525417718.2314563,1,0.485,0.053,0.229,0.146,1,0,0.4,0.29200000000000004,28,4
1525417718.2637568,1,0.541,0.056,0.221,-0.083,1,0,0.4,0.29200000000000004,28,5
